image,camera,participant_id,file_id,annotation_id,chunk_id,activity,obj_class,split,src_split,frame
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann67__ch0.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,67,0,talking_on_phone,phone,train,train,26794
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann24__ch12.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,24,12,interacting_with_phone,phone,train,train,13784
a_column_co_driver__run2_2018-05-24-14-08-46.ids_2__vp10__ann18__ch3.jpg,a_column_co_driver,10,vp10/run2_2018-05-24-14-08-46.ids_2,18,3,talking_on_phone,phone,train,train,9333
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann101__ch22.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,101,22,interacting_with_phone,phone,test,train,28371
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann101__ch17.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,101,17,interacting_with_phone,phone,test,train,27962
a_column_co_driver__run1_2018-05-03-14-08-31.ids_2__vp2__ann27__ch5.jpg,a_column_co_driver,2,vp2/run1_2018-05-03-14-08-31.ids_2,27,5,talking_on_phone,phone,train,train,17879
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann101__ch20.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,101,20,interacting_with_phone,phone,test,train,28228
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann108__ch6.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,108,6,talking_on_phone,phone,val,train,32843
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann114__ch0.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,114,0,interacting_with_phone,phone,train,train,44370
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann108__ch6.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,108,6,interacting_with_phone,phone,test,val,42338
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann31__ch4.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,31,4,interacting_with_phone,phone,train,test,16453
a_column_co_driver__run2b_2018-05-23-13-54-07.ids_2__vp7__ann45__ch4.jpg,a_column_co_driver,7,vp7/run2b_2018-05-23-13-54-07.ids_2,45,4,talking_on_phone,phone,val,train,17258
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann17__ch5.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,17,5,interacting_with_phone,phone,train,test,13638
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann62__ch5.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,62,5,talking_on_phone,phone,train,train,20896
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann9__ch2.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,9,2,interacting_with_phone,phone,test,val,7522
a_column_co_driver__run2b_2018-05-22-15-50-07.ids_2__vp5__ann35__ch2.jpg,a_column_co_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_2,35,2,talking_on_phone,phone,train,test,11850
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann114__ch6.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,114,6,interacting_with_phone,phone,train,train,44910
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann81__ch8.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,81,8,talking_on_phone,phone,train,test,33263
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann20__ch7.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,20,7,interacting_with_phone,phone,train,train,8741
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann56__ch5.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,56,5,talking_on_phone,phone,train,test,14444
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann103__ch5.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,103,5,interacting_with_phone,phone,train,test,34989
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann62__ch0.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,62,0,interacting_with_phone,phone,train,train,26486
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann31__ch4.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,31,4,talking_on_phone,phone,val,train,19344
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann23__ch5.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,23,5,interacting_with_phone,phone,val,train,16174
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann114__ch10.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,114,10,interacting_with_phone,phone,train,train,45272
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann101__ch5.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,101,5,interacting_with_phone,phone,test,train,26882
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann20__ch2.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,20,2,interacting_with_phone,phone,train,train,8293
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann105__ch0.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,105,0,interacting_with_phone,phone,train,test,35189
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann62__ch9.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,62,9,talking_on_phone,phone,train,train,21251
a_column_co_driver__run2_2018-05-30-11-34-54.ids_2__vp13__ann39__ch11.jpg,a_column_co_driver,13,vp13/run2_2018-05-30-11-34-54.ids_2,39,11,talking_on_phone,phone,train,test,19319
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann62__ch15.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,62,15,talking_on_phone,phone,train,train,35907
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann31__ch0.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,31,0,talking_on_phone,phone,val,train,18984
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann14__ch18.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,14,18,talking_on_phone,phone,train,val,9505
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann60__ch7.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,60,7,interacting_with_phone,phone,train,test,30439
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann114__ch7.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,114,7,interacting_with_phone,phone,train,train,45000
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann81__ch6.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,81,6,talking_on_phone,phone,train,test,33082
a_column_co_driver__run2b_2018-05-23-13-54-07.ids_2__vp7__ann82__ch0.jpg,a_column_co_driver,7,vp7/run2b_2018-05-23-13-54-07.ids_2,82,0,interacting_with_phone,phone,val,train,23140
a_column_co_driver__run2b_2018-05-22-15-50-07.ids_2__vp5__ann35__ch9.jpg,a_column_co_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_2,35,9,talking_on_phone,phone,train,test,12474
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann108__ch0.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,108,0,interacting_with_phone,phone,test,val,41801
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann69__ch6.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,69,6,interacting_with_phone,phone,val,train,22566
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann15__ch0.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,15,0,interacting_with_phone,phone,train,val,9809
a_column_co_driver__run1_2018-05-03-14-08-31.ids_2__vp2__ann27__ch3.jpg,a_column_co_driver,2,vp2/run1_2018-05-03-14-08-31.ids_2,27,3,talking_on_phone,phone,train,train,17699
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann45__ch7.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,45,7,talking_on_phone,phone,train,train,22277
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann60__ch1.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,60,1,interacting_with_phone,phone,train,test,29902
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann80__ch3.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,80,3,interacting_with_phone,phone,train,train,40778
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann81__ch10.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,81,10,talking_on_phone,phone,train,test,33444
a_column_co_driver__run2b_2018-05-23-13-54-07.ids_2__vp7__ann78__ch0.jpg,a_column_co_driver,7,vp7/run2b_2018-05-23-13-54-07.ids_2,78,0,interacting_with_phone,phone,val,train,22614
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann72__ch3.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,72,3,talking_on_phone,phone,train,test,33066
a_column_co_driver__run2b_2018-05-23-13-54-07.ids_2__vp7__ann44__ch1.jpg,a_column_co_driver,7,vp7/run2b_2018-05-23-13-54-07.ids_2,44,1,interacting_with_phone,phone,val,train,16798
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann80__ch5.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,80,5,interacting_with_phone,phone,train,train,40955
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann34__ch2.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,34,2,interacting_with_phone,phone,train,train,18744
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann12__ch11.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,12,11,talking_on_phone,phone,test,val,8924
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann54__ch11.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,54,11,interacting_with_phone,phone,train,train,30188
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann87__ch4.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,87,4,talking_on_phone,phone,train,train,36411
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann92__ch6.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,92,6,interacting_with_phone,phone,train,train,40732
a_column_co_driver__run2_2018-05-24-14-08-46.ids_2__vp10__ann115__ch15.jpg,a_column_co_driver,10,vp10/run2_2018-05-24-14-08-46.ids_2,115,15,interacting_with_phone,phone,train,train,39471
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann14__ch21.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,14,21,talking_on_phone,phone,train,val,9764
a_column_co_driver__run1_2018-05-30-13-05-35.ids_2__vp15__ann43__ch1.jpg,a_column_co_driver,15,vp15/run1_2018-05-30-13-05-35.ids_2,43,1,interacting_with_phone,phone,train,val,13214
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann101__ch4.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,101,4,interacting_with_phone,phone,test,train,26793
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann81__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,81,0,talking_on_phone,phone,train,test,32545
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann63__ch1.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,63,1,interacting_with_phone,phone,test,val,25217
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann80__ch16.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,80,16,interacting_with_phone,phone,train,train,41943
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann107__ch1.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,107,1,interacting_with_phone,phone,val,train,32224
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann17__ch3.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,17,3,interacting_with_phone,phone,train,test,13471
a_column_co_driver__run1_2018-05-03-14-08-31.ids_2__vp2__ann21__ch2.jpg,a_column_co_driver,2,vp2/run1_2018-05-03-14-08-31.ids_2,21,2,interacting_with_phone,phone,train,train,15442
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann60__ch7.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,60,7,interacting_with_phone,phone,test,val,26497
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann119__ch3.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,119,3,interacting_with_phone,phone,val,train,36540
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann31__ch6.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,31,6,talking_on_phone,phone,val,train,19525
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann37__ch8.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,37,8,talking_on_phone,phone,test,val,17705
a_column_co_driver__run2_2018-05-24-14-08-46.ids_2__vp10__ann20__ch1.jpg,a_column_co_driver,10,vp10/run2_2018-05-24-14-08-46.ids_2,20,1,talking_on_phone,phone,train,train,10057
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann60__ch5.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,60,5,interacting_with_phone,phone,test,val,26319
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann99__ch3.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,99,3,interacting_with_phone,phone,train,test,24719
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann37__ch13.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,37,13,talking_on_phone,phone,test,val,18127
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann80__ch20.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,80,20,interacting_with_phone,phone,train,train,42303
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann108__ch1.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,108,1,talking_on_phone,phone,val,train,32402
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann73__ch0.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,73,0,interacting_with_phone,phone,train,test,33934
a_column_co_driver__run1_2018-05-03-14-08-31.ids_2__vp2__ann59__ch5.jpg,a_column_co_driver,2,vp2/run1_2018-05-03-14-08-31.ids_2,59,5,interacting_with_phone,phone,train,train,35684
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann60__ch12.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,60,12,interacting_with_phone,phone,train,test,30882
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann62__ch4.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,62,4,talking_on_phone,phone,train,train,34935
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann99__ch9.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,99,9,interacting_with_phone,phone,train,test,25250
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann38__ch9.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,38,9,talking_on_phone,phone,val,train,12664
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann17__ch2.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,17,2,interacting_with_phone,phone,train,test,13381
a_column_co_driver__run2_2018-05-29-16-03-37.ids_2__vp3__ann33__ch1.jpg,a_column_co_driver,3,vp3/run2_2018-05-29-16-03-37.ids_2,33,1,interacting_with_phone,phone,train,train,16186
a_column_co_driver__run1_2018-05-03-14-08-31.ids_2__vp2__ann26__ch8.jpg,a_column_co_driver,2,vp2/run1_2018-05-03-14-08-31.ids_2,26,8,interacting_with_phone,phone,train,train,16808
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann60__ch0.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,60,0,interacting_with_phone,phone,test,val,25871
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann34__ch0.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,34,0,interacting_with_phone,phone,train,train,18565
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann67__ch15.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,67,15,talking_on_phone,phone,train,train,28144
a_column_co_driver__run2_2018-05-23-11-05-00.ids_2__vp6__ann74__ch3.jpg,a_column_co_driver,6,vp6/run2_2018-05-23-11-05-00.ids_2,74,3,interacting_with_phone,phone,train,train,32603
a_column_co_driver__run1_2018-05-03-14-08-31.ids_2__vp2__ann26__ch9.jpg,a_column_co_driver,2,vp2/run1_2018-05-03-14-08-31.ids_2,26,9,interacting_with_phone,phone,train,train,16898
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann81__ch4.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,81,4,talking_on_phone,phone,train,test,32903
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann98__ch11.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,98,11,interacting_with_phone,phone,test,val,45500
a_column_co_driver__run2b_2018-05-23-13-54-07.ids_2__vp7__ann45__ch1.jpg,a_column_co_driver,7,vp7/run2b_2018-05-23-13-54-07.ids_2,45,1,talking_on_phone,phone,val,train,16992
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann62__ch0.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,62,0,talking_on_phone,phone,train,train,20442
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann34__ch4.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,34,4,interacting_with_phone,phone,train,train,18924
a_column_co_driver__run1_2018-05-03-14-08-31.ids_2__vp2__ann27__ch6.jpg,a_column_co_driver,2,vp2/run1_2018-05-03-14-08-31.ids_2,27,6,talking_on_phone,phone,train,train,17948
a_column_co_driver__run2_2018-05-29-16-03-37.ids_2__vp3__ann46__ch0.jpg,a_column_co_driver,3,vp3/run2_2018-05-29-16-03-37.ids_2,46,0,talking_on_phone,phone,train,train,20391
a_column_co_driver__run2_2018-05-29-16-03-37.ids_2__vp3__ann45__ch0.jpg,a_column_co_driver,3,vp3/run2_2018-05-29-16-03-37.ids_2,45,0,interacting_with_phone,phone,train,train,20316
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann66__ch0.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,66,0,interacting_with_phone,phone,train,train,26713
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann62__ch3.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,62,3,talking_on_phone,phone,train,train,20715
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann80__ch0.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,80,0,interacting_with_phone,phone,train,train,40506
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann32__ch10.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,32,10,talking_on_phone,phone,train,test,17745
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann12__ch0.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,12,0,talking_on_phone,phone,test,val,7931
a_column_co_driver__run2b_2018-05-23-13-54-07.ids_2__vp7__ann69__ch0.jpg,a_column_co_driver,7,vp7/run2b_2018-05-23-13-54-07.ids_2,69,0,interacting_with_phone,phone,val,train,21396
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann34__ch5.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,34,5,interacting_with_phone,phone,train,train,19014
a_column_co_driver__run2_2018-05-30-11-34-54.ids_2__vp13__ann40__ch0.jpg,a_column_co_driver,13,vp13/run2_2018-05-30-11-34-54.ids_2,40,0,interacting_with_phone,phone,train,test,19801
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann62__ch11.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,62,11,talking_on_phone,phone,train,train,21413
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann44__ch0.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,44,0,interacting_with_phone,phone,train,train,21574
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann24__ch5.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,24,5,interacting_with_phone,phone,train,train,13160
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann20__ch6.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,20,6,interacting_with_phone,phone,train,train,8651
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann12__ch4.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,12,4,talking_on_phone,phone,test,val,8291
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann72__ch6.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,72,6,talking_on_phone,phone,train,test,33334
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann80__ch4.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,80,4,talking_on_phone,phone,train,train,37367
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann14__ch20.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,14,20,talking_on_phone,phone,train,val,9683
a_column_co_driver__run1_2018-05-03-14-08-31.ids_2__vp2__ann26__ch12.jpg,a_column_co_driver,2,vp2/run1_2018-05-03-14-08-31.ids_2,26,12,interacting_with_phone,phone,train,train,17168
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann81__ch2.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,81,2,talking_on_phone,phone,train,test,32725
a_column_co_driver__run2_2018-05-23-11-05-00.ids_2__vp6__ann58__ch0.jpg,a_column_co_driver,6,vp6/run2_2018-05-23-11-05-00.ids_2,58,0,interacting_with_phone,phone,train,train,27569
a_column_co_driver__run2_2018-05-24-14-08-46.ids_2__vp10__ann20__ch4.jpg,a_column_co_driver,10,vp10/run2_2018-05-24-14-08-46.ids_2,20,4,talking_on_phone,phone,train,train,10327
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann45__ch4.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,45,4,talking_on_phone,phone,train,train,22007
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann102__ch0.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,102,0,interacting_with_phone,phone,val,train,31707
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann80__ch3.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,80,3,talking_on_phone,phone,train,train,37278
