image,camera,participant_id,file_id,annotation_id,chunk_id,activity,obj_class,split,src_split,frame
a_column_driver__run2_2018-05-30-13-34-33.ids_5__vp15__ann14__ch2.jpg,a_column_driver,15,vp15/run2_2018-05-30-13-34-33.ids_5,14,2,talking_on_phone,phone,train,val,8096
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann72__ch6.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,72,6,interacting_with_phone,phone,train,train,25070
a_column_driver__run1_2018-05-24-13-44-01.ids_5__vp11__ann32__ch8.jpg,a_column_driver,11,vp11/run1_2018-05-24-13-44-01.ids_5,32,8,talking_on_phone,phone,train,test,17618
a_column_driver__run2_2018-05-23-11-05-00.ids_5__vp6__ann58__ch0.jpg,a_column_driver,6,vp6/run2_2018-05-23-11-05-00.ids_5,58,0,interacting_with_phone,phone,train,train,27665
a_column_driver__run2_2018-05-29-14-33-44.ids_5__vp1__ann67__ch0.jpg,a_column_driver,1,vp1/run2_2018-05-29-14-33-44.ids_5,67,0,talking_on_phone,phone,train,train,26905
a_column_driver__run1_2018-05-24-15-44-28.ids_5__vp12__ann24__ch0.jpg,a_column_driver,12,vp12/run1_2018-05-24-15-44-28.ids_5,24,0,interacting_with_phone,phone,train,train,12772
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann36__ch1.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,36,1,interacting_with_phone,phone,val,train,14862
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann72__ch13.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,72,13,interacting_with_phone,phone,train,train,25679
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann31__ch0.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,31,0,interacting_with_phone,phone,test,val,16269
a_column_driver__run2_2018-05-29-14-33-44.ids_5__vp1__ann67__ch1.jpg,a_column_driver,1,vp1/run2_2018-05-29-14-33-44.ids_5,67,1,talking_on_phone,phone,train,train,26995
a_column_driver__run2b_2018-05-23-13-54-07.ids_5__vp7__ann79__ch0.jpg,a_column_driver,7,vp7/run2b_2018-05-23-13-54-07.ids_5,79,0,talking_on_phone,phone,val,train,23291
a_column_driver__run1_2018-05-30-10-11-09.ids_5__vp14__ann98__ch0.jpg,a_column_driver,14,vp14/run1_2018-05-30-10-11-09.ids_5,98,0,interacting_with_phone,phone,test,val,44602
a_column_driver__run2_2018-05-24-16-21-35.ids_5__vp12__ann114__ch6.jpg,a_column_driver,12,vp12/run2_2018-05-24-16-21-35.ids_5,114,6,interacting_with_phone,phone,train,train,45078
a_column_driver__run1_2018-05-24-15-44-28.ids_5__vp12__ann24__ch4.jpg,a_column_driver,12,vp12/run1_2018-05-24-15-44-28.ids_5,24,4,interacting_with_phone,phone,train,train,13131
a_column_driver__run2_2018-05-22-14-25-04.ids_5__vp4__ann96__ch0.jpg,a_column_driver,4,vp4/run2_2018-05-22-14-25-04.ids_5,96,0,interacting_with_phone,phone,train,train,46235
a_column_driver__run2b_2018-05-23-13-54-07.ids_5__vp7__ann79__ch3.jpg,a_column_driver,7,vp7/run2b_2018-05-23-13-54-07.ids_5,79,3,talking_on_phone,phone,val,train,23565
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann69__ch4.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,69,4,interacting_with_phone,phone,val,train,23005
a_column_driver__run1d_2018-05-23-14-54-38.ids_5__vp8__ann23__ch9.jpg,a_column_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_5,23,9,interacting_with_phone,phone,val,train,16593
a_column_driver__run1_2018-05-30-10-11-09.ids_5__vp14__ann63__ch0.jpg,a_column_driver,14,vp14/run1_2018-05-30-10-11-09.ids_5,63,0,interacting_with_phone,phone,test,val,25177
a_column_driver__run2_2018-05-24-14-08-46.ids_5__vp10__ann19__ch2.jpg,a_column_driver,10,vp10/run2_2018-05-24-14-08-46.ids_5,19,2,interacting_with_phone,phone,train,train,9585
a_column_driver__run2_2018-05-29-14-33-44.ids_5__vp1__ann67__ch13.jpg,a_column_driver,1,vp1/run2_2018-05-29-14-33-44.ids_5,67,13,talking_on_phone,phone,train,train,28085
a_column_driver__run2_2018-05-24-14-08-46.ids_5__vp10__ann115__ch6.jpg,a_column_driver,10,vp10/run2_2018-05-24-14-08-46.ids_5,115,6,interacting_with_phone,phone,train,train,38797
a_column_driver__run1d_2018-05-23-14-54-38.ids_5__vp8__ann23__ch4.jpg,a_column_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_5,23,4,interacting_with_phone,phone,val,train,16162
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann62__ch10.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,62,10,talking_on_phone,phone,train,train,21420
a_column_driver__run1_2018-05-03-14-08-31.ids_5__vp2__ann26__ch4.jpg,a_column_driver,2,vp2/run1_2018-05-03-14-08-31.ids_5,26,4,interacting_with_phone,phone,train,train,16477
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann60__ch10.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,60,10,interacting_with_phone,phone,test,val,26870
a_column_driver__run2b_2018-05-23-13-54-07.ids_5__vp7__ann69__ch2.jpg,a_column_driver,7,vp7/run2b_2018-05-23-13-54-07.ids_5,69,2,interacting_with_phone,phone,val,train,22157
a_column_driver__run1_2018-05-22-13-28-51.ids_5__vp4__ann62__ch8.jpg,a_column_driver,4,vp4/run1_2018-05-22-13-28-51.ids_5,62,8,talking_on_phone,phone,train,train,35282
a_column_driver__run2_2018-05-24-14-08-46.ids_5__vp10__ann115__ch15.jpg,a_column_driver,10,vp10/run2_2018-05-24-14-08-46.ids_5,115,15,interacting_with_phone,phone,train,train,39614
a_column_driver__run1b_2018-05-29-14-02-47.ids_5__vp1__ann90__ch0.jpg,a_column_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_5,90,0,talking_on_phone,phone,train,train,25680
a_column_driver__run2_2018-05-22-14-25-04.ids_5__vp4__ann95__ch0.jpg,a_column_driver,4,vp4/run2_2018-05-22-14-25-04.ids_5,95,0,talking_on_phone,phone,train,train,45644
a_column_driver__run2_2018-05-29-14-33-44.ids_5__vp1__ann67__ch3.jpg,a_column_driver,1,vp1/run2_2018-05-29-14-33-44.ids_5,67,3,talking_on_phone,phone,train,train,27176
a_column_driver__run1_2018-05-24-15-44-28.ids_5__vp12__ann24__ch2.jpg,a_column_driver,12,vp12/run1_2018-05-24-15-44-28.ids_5,24,2,interacting_with_phone,phone,train,train,12952
a_column_driver__run2_2018-05-29-16-03-37.ids_5__vp3__ann46__ch8.jpg,a_column_driver,3,vp3/run2_2018-05-29-16-03-37.ids_5,46,8,talking_on_phone,phone,train,train,21192
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann62__ch9.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,62,9,talking_on_phone,phone,train,train,21330
a_column_driver__run2_2018-05-24-14-08-46.ids_5__vp10__ann20__ch2.jpg,a_column_driver,10,vp10/run2_2018-05-24-14-08-46.ids_5,20,2,talking_on_phone,phone,train,train,10169
a_column_driver__run2_2018-05-29-14-33-44.ids_5__vp1__ann92__ch8.jpg,a_column_driver,1,vp1/run2_2018-05-29-14-33-44.ids_5,92,8,interacting_with_phone,phone,train,train,41051
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann108__ch5.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,108,5,talking_on_phone,phone,val,train,33599
a_column_driver__run2b_2018-05-23-13-54-07.ids_5__vp7__ann69__ch1.jpg,a_column_driver,7,vp7/run2b_2018-05-23-13-54-07.ids_5,69,1,interacting_with_phone,phone,val,train,22067
a_column_driver__run1_2018-05-24-13-14-41.ids_5__vp10__ann72__ch2.jpg,a_column_driver,10,vp10/run1_2018-05-24-13-14-41.ids_5,72,2,interacting_with_phone,phone,train,train,24710
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann69__ch7.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,69,7,interacting_with_phone,phone,val,train,23279
a_column_driver__run2_2018-05-24-14-35-56.ids_5__vp11__ann99__ch6.jpg,a_column_driver,11,vp11/run2_2018-05-24-14-35-56.ids_5,99,6,interacting_with_phone,phone,train,test,25061
a_column_driver__run2_2018-05-24-14-35-56.ids_5__vp11__ann56__ch4.jpg,a_column_driver,11,vp11/run2_2018-05-24-14-35-56.ids_5,56,4,talking_on_phone,phone,train,test,14396
a_column_driver__run1_2018-05-03-14-08-31.ids_5__vp2__ann27__ch6.jpg,a_column_driver,2,vp2/run1_2018-05-03-14-08-31.ids_5,27,6,talking_on_phone,phone,train,train,17974
a_column_driver__run1_2018-05-03-14-08-31.ids_5__vp2__ann21__ch1.jpg,a_column_driver,2,vp2/run1_2018-05-03-14-08-31.ids_5,21,1,interacting_with_phone,phone,train,train,15380
a_column_driver__run1_2018-05-22-13-28-51.ids_5__vp4__ann80__ch13.jpg,a_column_driver,4,vp4/run1_2018-05-22-13-28-51.ids_5,80,13,interacting_with_phone,phone,train,train,41673
a_column_driver__run1_2018-05-03-14-08-31.ids_5__vp2__ann26__ch8.jpg,a_column_driver,2,vp2/run1_2018-05-03-14-08-31.ids_5,26,8,interacting_with_phone,phone,train,train,16836
a_column_driver__run1_2018-05-30-13-05-35.ids_5__vp15__ann101__ch11.jpg,a_column_driver,15,vp15/run1_2018-05-30-13-05-35.ids_5,101,11,talking_on_phone,phone,train,val,32406
a_column_driver__run2_2018-05-30-11-34-54.ids_5__vp13__ann33__ch3.jpg,a_column_driver,13,vp13/run2_2018-05-30-11-34-54.ids_5,33,3,interacting_with_phone,phone,train,test,16199
a_column_driver__run1_2018-05-03-14-08-31.ids_5__vp2__ann59__ch5.jpg,a_column_driver,2,vp2/run1_2018-05-03-14-08-31.ids_5,59,5,interacting_with_phone,phone,train,train,35736
a_column_driver__run1_2018-05-23-13-16-52.ids_5__vp7__ann69__ch2.jpg,a_column_driver,7,vp7/run1_2018-05-23-13-16-52.ids_5,69,2,interacting_with_phone,phone,val,train,22818
a_column_driver__run2_2018-05-29-14-33-44.ids_5__vp1__ann67__ch8.jpg,a_column_driver,1,vp1/run2_2018-05-29-14-33-44.ids_5,67,8,talking_on_phone,phone,train,train,27633
a_column_driver__run1_2018-05-03-14-08-31.ids_5__vp2__ann59__ch8.jpg,a_column_driver,2,vp2/run1_2018-05-03-14-08-31.ids_5,59,8,interacting_with_phone,phone,train,train,36006
a_column_driver__run1b_2018-05-23-16-19-17.ids_5__vp9__ann101__ch0.jpg,a_column_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_5,101,0,interacting_with_phone,phone,test,train,26513
a_column_driver__run1_2018-05-23-10-21-45.ids_5__vp6__ann47__ch12.jpg,a_column_driver,6,vp6/run1_2018-05-23-10-21-45.ids_5,47,12,interacting_with_phone,phone,train,train,25865
a_column_driver__run2_2018-05-24-17-22-26.ids_5__vp2__ann82__ch7.jpg,a_column_driver,2,vp2/run2_2018-05-24-17-22-26.ids_5,82,7,talking_on_phone,phone,train,train,38521
a_column_driver__run2_2018-05-22-14-25-04.ids_5__vp4__ann95__ch6.jpg,a_column_driver,4,vp4/run2_2018-05-22-14-25-04.ids_5,95,6,talking_on_phone,phone,train,train,46163
a_column_driver__run2_2018-05-30-10-42-33.ids_5__vp14__ann60__ch5.jpg,a_column_driver,14,vp14/run2_2018-05-30-10-42-33.ids_5,60,5,interacting_with_phone,phone,test,val,26421
a_column_driver__run2_2018-05-23-15-30-27.ids_5__vp8__ann38__ch1.jpg,a_column_driver,8,vp8/run2_2018-05-23-15-30-27.ids_5,38,1,talking_on_phone,phone,val,train,11978
a_column_driver__run2_2018-05-22-14-25-04.ids_5__vp4__ann95__ch3.jpg,a_column_driver,4,vp4/run2_2018-05-22-14-25-04.ids_5,95,3,talking_on_phone,phone,train,train,45914
a_column_driver__run1_2018-05-03-14-08-31.ids_5__vp2__ann66__ch3.jpg,a_column_driver,2,vp2/run1_2018-05-03-14-08-31.ids_5,66,3,interacting_with_phone,phone,train,train,39218
a_column_driver__run1d_2018-05-23-14-54-38.ids_5__vp8__ann23__ch6.jpg,a_column_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_5,23,6,interacting_with_phone,phone,val,train,16341
a_column_driver__run2_2018-05-24-16-21-35.ids_5__vp12__ann114__ch7.jpg,a_column_driver,12,vp12/run2_2018-05-24-16-21-35.ids_5,114,7,interacting_with_phone,phone,train,train,45167
a_column_driver__run1_2018-05-29-15-21-10.ids_5__vp13__ann72__ch6.jpg,a_column_driver,13,vp13/run1_2018-05-29-15-21-10.ids_5,72,6,talking_on_phone,phone,train,test,33484
a_column_driver__run1_2018-05-24-13-44-01.ids_5__vp11__ann103__ch3.jpg,a_column_driver,11,vp11/run1_2018-05-24-13-44-01.ids_5,103,3,interacting_with_phone,phone,train,test,34902
a_column_driver__run2_2018-05-24-14-35-56.ids_5__vp11__ann99__ch0.jpg,a_column_driver,11,vp11/run2_2018-05-24-14-35-56.ids_5,99,0,interacting_with_phone,phone,train,test,24520
ceiling__run2b_2018-05-22-15-50-07.ids_3__vp5__ann36__ch0.jpg,ceiling,5,vp5/run2b_2018-05-22-15-50-07.ids_3,36,0,interacting_with_phone,phone,train,test,12634
ceiling__run2_2018-05-30-11-34-54.ids_3__vp13__ann33__ch5.jpg,ceiling,13,vp13/run2_2018-05-30-11-34-54.ids_3,33,5,interacting_with_phone,phone,train,test,16343
ceiling__run1_2018-05-29-15-21-10.ids_3__vp13__ann72__ch3.jpg,ceiling,13,vp13/run1_2018-05-29-15-21-10.ids_3,72,3,talking_on_phone,phone,train,test,33127
ceiling__run2_2018-05-23-15-30-27.ids_3__vp8__ann119__ch2.jpg,ceiling,8,vp8/run2_2018-05-23-15-30-27.ids_3,119,2,interacting_with_phone,phone,val,train,36493
ceiling__run2_2018-05-30-11-34-54.ids_3__vp13__ann39__ch13.jpg,ceiling,13,vp13/run2_2018-05-30-11-34-54.ids_3,39,13,talking_on_phone,phone,train,test,19507
ceiling__run1d_2018-05-23-14-54-38.ids_3__vp8__ann23__ch9.jpg,ceiling,8,vp8/run1d_2018-05-23-14-54-38.ids_3,23,9,interacting_with_phone,phone,val,train,16535
ceiling__run1_2018-05-22-15-10-41.ids_3__vp5__ann81__ch12.jpg,ceiling,5,vp5/run1_2018-05-22-15-10-41.ids_3,81,12,talking_on_phone,phone,train,test,33707
ceiling__run1_2018-05-30-13-05-35.ids_3__vp15__ann101__ch8.jpg,ceiling,15,vp15/run1_2018-05-30-13-05-35.ids_3,101,8,talking_on_phone,phone,train,val,32070
ceiling__run2_2018-05-23-15-30-27.ids_3__vp8__ann38__ch4.jpg,ceiling,8,vp8/run2_2018-05-23-15-30-27.ids_3,38,4,talking_on_phone,phone,val,train,12218
ceiling__run1_2018-05-24-13-44-01.ids_3__vp11__ann103__ch5.jpg,ceiling,11,vp11/run1_2018-05-24-13-44-01.ids_3,103,5,interacting_with_phone,phone,train,test,35008
ceiling__run2_2018-05-30-13-34-33.ids_3__vp15__ann46__ch6.jpg,ceiling,15,vp15/run2_2018-05-30-13-34-33.ids_3,46,6,interacting_with_phone,phone,train,val,15091
ceiling__run1_2018-05-24-13-14-41.ids_3__vp10__ann62__ch5.jpg,ceiling,10,vp10/run1_2018-05-24-13-14-41.ids_3,62,5,talking_on_phone,phone,train,train,20931
ceiling__run1b_2018-05-08-08-46-01.ids_3__vp3__ann34__ch5.jpg,ceiling,3,vp3/run1b_2018-05-08-08-46-01.ids_3,34,5,interacting_with_phone,phone,train,train,19027
ceiling__run1_2018-05-22-15-10-41.ids_3__vp5__ann81__ch11.jpg,ceiling,5,vp5/run1_2018-05-22-15-10-41.ids_3,81,11,talking_on_phone,phone,train,test,33617
ceiling__run2b_2018-05-23-13-54-07.ids_3__vp7__ann79__ch2.jpg,ceiling,7,vp7/run2b_2018-05-23-13-54-07.ids_3,79,2,talking_on_phone,phone,val,train,23192
ceiling__run2_2018-05-30-11-34-54.ids_3__vp13__ann39__ch4.jpg,ceiling,13,vp13/run2_2018-05-30-11-34-54.ids_3,39,4,talking_on_phone,phone,train,test,18701
ceiling__run2_2018-05-30-13-34-33.ids_3__vp15__ann14__ch12.jpg,ceiling,15,vp15/run2_2018-05-30-13-34-33.ids_3,14,12,talking_on_phone,phone,train,val,8968
ceiling__run1b_2018-05-29-14-02-47.ids_3__vp1__ann20__ch14.jpg,ceiling,1,vp1/run1b_2018-05-29-14-02-47.ids_3,20,14,interacting_with_phone,phone,train,train,9377
ceiling__run2_2018-05-24-14-08-46.ids_3__vp10__ann115__ch8.jpg,ceiling,10,vp10/run2_2018-05-24-14-08-46.ids_3,115,8,interacting_with_phone,phone,train,train,38900
ceiling__run1_2018-05-30-13-05-35.ids_3__vp15__ann102__ch0.jpg,ceiling,15,vp15/run1_2018-05-30-13-05-35.ids_3,102,0,interacting_with_phone,phone,train,val,32460
ceiling__run1b_2018-05-08-08-46-01.ids_3__vp3__ann34__ch7.jpg,ceiling,3,vp3/run1b_2018-05-08-08-46-01.ids_3,34,7,interacting_with_phone,phone,train,train,19208
ceiling__run2_2018-05-24-14-08-46.ids_3__vp10__ann115__ch10.jpg,ceiling,10,vp10/run2_2018-05-24-14-08-46.ids_3,115,10,interacting_with_phone,phone,train,train,39081
ceiling__run1_2018-05-03-14-08-31.ids_3__vp2__ann21__ch2.jpg,ceiling,2,vp2/run1_2018-05-03-14-08-31.ids_3,21,2,interacting_with_phone,phone,train,train,15467
ceiling__run1_2018-05-22-13-28-51.ids_3__vp4__ann80__ch1.jpg,ceiling,4,vp4/run1_2018-05-22-13-28-51.ids_3,80,1,interacting_with_phone,phone,train,train,40603
ceiling__run2_2018-05-22-14-25-04.ids_3__vp4__ann95__ch3.jpg,ceiling,4,vp4/run2_2018-05-22-14-25-04.ids_3,95,3,talking_on_phone,phone,train,train,45983
ceiling__run1_2018-05-30-13-05-35.ids_3__vp15__ann41__ch0.jpg,ceiling,15,vp15/run1_2018-05-30-13-05-35.ids_3,41,0,interacting_with_phone,phone,train,val,13014
ceiling__run1_2018-05-24-13-14-41.ids_3__vp10__ann62__ch9.jpg,ceiling,10,vp10/run1_2018-05-24-13-14-41.ids_3,62,9,talking_on_phone,phone,train,train,21289
ceiling__run2_2018-05-30-11-34-54.ids_3__vp13__ann39__ch6.jpg,ceiling,13,vp13/run2_2018-05-30-11-34-54.ids_3,39,6,talking_on_phone,phone,train,test,18880
ceiling__run2_2018-05-29-16-03-37.ids_3__vp3__ann46__ch2.jpg,ceiling,3,vp3/run2_2018-05-29-16-03-37.ids_3,46,2,talking_on_phone,phone,train,train,20604
ceiling__run1_2018-05-24-13-44-01.ids_3__vp11__ann32__ch7.jpg,ceiling,11,vp11/run1_2018-05-24-13-44-01.ids_3,32,7,talking_on_phone,phone,train,test,17497
ceiling__run1_2018-05-29-15-21-10.ids_3__vp13__ann60__ch12.jpg,ceiling,13,vp13/run1_2018-05-29-15-21-10.ids_3,60,12,interacting_with_phone,phone,train,test,30952
ceiling__run1_2018-05-03-14-08-31.ids_3__vp2__ann66__ch0.jpg,ceiling,2,vp2/run1_2018-05-03-14-08-31.ids_3,66,0,interacting_with_phone,phone,train,train,38969
ceiling__run2_2018-05-24-14-08-46.ids_3__vp10__ann115__ch11.jpg,ceiling,10,vp10/run2_2018-05-24-14-08-46.ids_3,115,11,interacting_with_phone,phone,train,train,39173
ceiling__run2b_2018-05-23-13-54-07.ids_3__vp7__ann44__ch0.jpg,ceiling,7,vp7/run2b_2018-05-23-13-54-07.ids_3,44,0,interacting_with_phone,phone,val,train,16939
ceiling__run1_2018-05-22-13-28-51.ids_3__vp4__ann62__ch3.jpg,ceiling,4,vp4/run1_2018-05-22-13-28-51.ids_3,62,3,talking_on_phone,phone,train,train,34850
ceiling__run1_2018-05-24-13-44-01.ids_3__vp11__ann32__ch14.jpg,ceiling,11,vp11/run1_2018-05-24-13-44-01.ids_3,32,14,talking_on_phone,phone,train,test,18128
ceiling__run2_2018-05-29-14-33-44.ids_3__vp1__ann68__ch1.jpg,ceiling,1,vp1/run2_2018-05-29-14-33-44.ids_3,68,1,interacting_with_phone,phone,train,train,28454
ceiling__run1_2018-05-24-13-44-01.ids_3__vp11__ann32__ch12.jpg,ceiling,11,vp11/run1_2018-05-24-13-44-01.ids_3,32,12,talking_on_phone,phone,train,test,17947
ceiling__run1_2018-05-22-13-28-51.ids_3__vp4__ann80__ch17.jpg,ceiling,4,vp4/run1_2018-05-22-13-28-51.ids_3,80,17,interacting_with_phone,phone,train,train,42039
ceiling__run2_2018-05-30-11-34-54.ids_3__vp13__ann39__ch0.jpg,ceiling,13,vp13/run2_2018-05-30-11-34-54.ids_3,39,0,talking_on_phone,phone,train,test,18347
ceiling__run2_2018-05-29-14-33-44.ids_3__vp1__ann67__ch11.jpg,ceiling,1,vp1/run2_2018-05-29-14-33-44.ids_3,67,11,talking_on_phone,phone,train,train,27832
ceiling__run2_2018-05-23-15-30-27.ids_3__vp8__ann38__ch17.jpg,ceiling,8,vp8/run2_2018-05-23-15-30-27.ids_3,38,17,talking_on_phone,phone,val,train,13378
ceiling__run1_2018-05-29-15-21-10.ids_3__vp13__ann60__ch5.jpg,ceiling,13,vp13/run1_2018-05-29-15-21-10.ids_3,60,5,interacting_with_phone,phone,train,test,30325
ceiling__run2_2018-05-29-14-33-44.ids_3__vp1__ann92__ch7.jpg,ceiling,1,vp1/run2_2018-05-29-14-33-44.ids_3,92,7,interacting_with_phone,phone,train,train,40855
ceiling__run2_2018-05-24-17-22-26.ids_3__vp2__ann62__ch10.jpg,ceiling,2,vp2/run2_2018-05-24-17-22-26.ids_3,62,10,interacting_with_phone,phone,train,train,27397
ceiling__run1_2018-05-24-13-14-41.ids_3__vp10__ann72__ch11.jpg,ceiling,10,vp10/run1_2018-05-24-13-14-41.ids_3,72,11,interacting_with_phone,phone,train,train,25461
ceiling__run2b_2018-05-23-13-54-07.ids_3__vp7__ann46__ch0.jpg,ceiling,7,vp7/run2b_2018-05-23-13-54-07.ids_3,46,0,interacting_with_phone,phone,val,train,17679
ceiling__run1_2018-05-30-10-11-09.ids_3__vp14__ann12__ch3.jpg,ceiling,14,vp14/run1_2018-05-30-10-11-09.ids_3,12,3,talking_on_phone,phone,test,val,8201
ceiling__run1_2018-05-24-13-14-41.ids_3__vp10__ann72__ch5.jpg,ceiling,10,vp10/run1_2018-05-24-13-14-41.ids_3,72,5,interacting_with_phone,phone,train,train,24923
ceiling__run1_2018-05-22-13-28-51.ids_3__vp4__ann61__ch1.jpg,ceiling,4,vp4/run1_2018-05-22-13-28-51.ids_3,61,1,interacting_with_phone,phone,train,train,34528
ceiling__run1_2018-05-30-10-11-09.ids_3__vp14__ann98__ch11.jpg,ceiling,14,vp14/run1_2018-05-30-10-11-09.ids_3,98,11,interacting_with_phone,phone,test,val,45540
ceiling__run1_2018-05-24-13-44-01.ids_3__vp11__ann31__ch4.jpg,ceiling,11,vp11/run1_2018-05-24-13-44-01.ids_3,31,4,interacting_with_phone,phone,train,test,16470
ceiling__run1_2018-05-24-13-44-01.ids_3__vp11__ann31__ch5.jpg,ceiling,11,vp11/run1_2018-05-24-13-44-01.ids_3,31,5,interacting_with_phone,phone,train,test,16560
ceiling__run2_2018-05-24-17-22-26.ids_3__vp2__ann82__ch5.jpg,ceiling,2,vp2/run2_2018-05-24-17-22-26.ids_3,82,5,talking_on_phone,phone,train,train,38202
ceiling__run2_2018-05-24-14-35-56.ids_3__vp11__ann56__ch7.jpg,ceiling,11,vp11/run2_2018-05-24-14-35-56.ids_3,56,7,talking_on_phone,phone,train,test,14629
ceiling__run2_2018-05-29-14-33-44.ids_3__vp1__ann67__ch7.jpg,ceiling,1,vp1/run2_2018-05-29-14-33-44.ids_3,67,7,talking_on_phone,phone,train,train,27471
ceiling__run2_2018-05-24-16-21-35.ids_3__vp12__ann114__ch4.jpg,ceiling,12,vp12/run2_2018-05-24-16-21-35.ids_3,114,4,interacting_with_phone,phone,train,train,44725
ceiling__run2_2018-05-24-14-08-46.ids_3__vp10__ann115__ch6.jpg,ceiling,10,vp10/run2_2018-05-24-14-08-46.ids_3,115,6,interacting_with_phone,phone,train,train,38721
ceiling__run1_2018-05-03-14-08-31.ids_3__vp2__ann27__ch4.jpg,ceiling,2,vp2/run1_2018-05-03-14-08-31.ids_3,27,4,talking_on_phone,phone,train,train,17823
ceiling__run2_2018-05-29-14-33-44.ids_3__vp1__ann67__ch15.jpg,ceiling,1,vp1/run2_2018-05-29-14-33-44.ids_3,67,15,talking_on_phone,phone,train,train,28192
ceiling__run1_2018-05-22-13-28-51.ids_3__vp4__ann62__ch1.jpg,ceiling,4,vp4/run1_2018-05-22-13-28-51.ids_3,62,1,talking_on_phone,phone,train,train,34671
ceiling__run2b_2018-05-23-13-54-07.ids_3__vp7__ann79__ch0.jpg,ceiling,7,vp7/run2b_2018-05-23-13-54-07.ids_3,79,0,talking_on_phone,phone,val,train,23014
ceiling__run2_2018-05-30-10-42-33.ids_3__vp14__ann108__ch3.jpg,ceiling,14,vp14/run2_2018-05-30-10-42-33.ids_3,108,3,interacting_with_phone,phone,test,val,42116
